image_id,x,y,class_id,confidence
S4,1510.00,2047.00,1,0.2854
S4,1554.00,2047.00,1,0.2854
S4,1743.00,2047.00,1,0.2853
S4,1438.00,2047.00,1,0.2852
S4,1406.00,2047.00,1,0.2852
S4,1318.00,2047.00,1,0.2851
S4,1400.00,2047.00,1,0.2851
S4,1580.00,2047.00,1,0.2850
S4,1669.00,2047.00,1,0.2849
S4,1814.00,2047.00,1,0.2848
S4,1700.00,2047.00,1,0.2847
S4,2024.00,2047.00,1,0.2846
S4,1446.00,2047.00,1,0.2846
S4,1758.00,2047.00,1,0.2846
S4,1326.00,2047.00,1,0.2845
S4,1454.00,2047.00,1,0.2842
S4,1752.00,2047.00,1,0.2841
S4,2063.00,2047.00,1,0.2839
S4,1350.00,2047.00,1,0.2838
S4,1190.00,2047.00,1,0.2838
S4,1334.00,2047.00,1,0.2837
S4,1372.00,2047.00,1,0.2836
S4,1808.00,2047.00,1,0.2836
S4,1268.00,2047.00,1,0.2836
S4,2053.00,2047.00,1,0.2835
S4,2075.00,2047.00,1,0.2835
S4,1949.00,2047.00,1,0.2833
S4,1292.00,2047.00,1,0.2833
S4,1026.00,2047.00,1,0.2833
S4,1344.00,2047.00,1,0.2832
S4,1820.00,2047.00,1,0.2830
S4,1256.00,2047.00,1,0.2829
S4,2040.00,2047.00,1,0.2828
S4,704.00,2047.00,1,0.2827
S4,1128.00,2047.00,1,0.2827
S4,1300.00,2047.00,1,0.2826
S4,994.00,2047.00,1,0.2825
S4,1210.00,2047.00,1,0.2824
S4,1834.00,2047.00,1,0.2822
S4,1222.00,2047.00,1,0.2822
S4,412.00,2047.00,1,0.2821
S4,1242.00,2047.00,1,0.2820
S4,984.00,2047.00,1,0.2819
S4,1136.00,2047.00,1,0.2818
S4,1826.00,2047.00,1,0.2817
S4,1262.00,2047.00,1,0.2817
S4,1048.00,2047.00,1,0.2816
S4,920.00,2047.00,1,0.2816
S4,978.00,2047.00,1,0.2815
S4,680.00,2047.00,1,0.2815
S4,908.00,2047.00,1,0.2815
S4,616.00,2047.00,1,0.2815
S4,1144.00,2047.00,1,0.2814
S4,378.00,2047.00,1,0.2814
S4,198.00,2047.00,1,0.2814
S4,1068.00,2047.00,1,0.2814
S4,1020.00,2047.00,1,0.2813
S4,1014.00,2047.00,1,0.2813
S4,316.00,2047.00,1,0.2813
S4,1060.00,2047.00,1,0.2813
S4,2017.00,2047.00,1,0.2813
S4,2091.00,2047.00,1,0.2813
S4,754.00,2047.00,1,0.2813
S4,1114.00,2047.00,1,0.2813
S4,1174.00,2047.00,1,0.2812
S4,730.00,2047.00,1,0.2812
S4,2033.00,2047.00,1,0.2811
S4,524.00,2047.00,1,0.2811
S4,344.00,2047.00,1,0.2810
S4,464.00,2047.00,1,0.2810
S4,1162.00,2047.00,1,0.2810
S4,1106.00,2047.00,1,0.2810
S4,1250.00,2047.00,1,0.2810
S4,296.00,2047.00,1,0.2809
S4,1006.00,2047.00,1,0.2809
S4,842.00,2047.00,1,0.2809
S4,504.00,2047.00,1,0.2808
S4,666.00,2047.00,1,0.2808
S4,1098.00,2047.00,1,0.2808
S4,592.00,2047.00,1,0.2808
S4,494.00,2047.00,1,0.2807
S4,724.00,2047.00,1,0.2807
S4,586.00,2047.00,1,0.2807
S4,710.00,2047.00,1,0.2806
S4,362.00,2047.00,1,0.2806
S4,1663.00,0.00,1,0.2806
S4,424.00,2047.00,1,0.2806
S4,970.00,2047.00,1,0.2806
S4,1198.00,2047.00,1,0.2806
S4,818.00,2047.00,1,0.2804
S4,688.00,2047.00,1,0.2804
S4,180.00,2047.00,1,0.2804
S4,1204.00,2047.00,1,0.2804
S4,634.00,2047.00,1,0.2804
S4,1230.00,2047.00,1,0.2803
S4,782.00,2047.00,1,0.2803
S4,406.00,2047.00,1,0.2803
S4,540.00,2047.00,1,0.2803
S4,1076.00,2047.00,1,0.2803
S4,760.00,2047.00,1,0.2802
S4,436.00,2047.00,1,0.2802
S4,1090.00,2047.00,1,0.2802
S4,854.00,2047.00,1,0.2802
S4,1180.00,2047.00,1,0.2801
S4,836.00,2047.00,1,0.2800
S4,554.00,2047.00,1,0.2800
S4,568.00,2047.00,1,0.2800
S4,332.00,2047.00,1,0.2799
S4,866.00,2047.00,1,0.2799
S4,902.00,2047.00,1,0.2798
S4,812.00,2047.00,1,0.2798
S4,736.00,2047.00,1,0.2798
S4,192.00,2047.00,1,0.2798
S4,958.00,2047.00,1,0.2797
S4,874.00,2047.00,1,0.2797
S4,122.00,2047.00,1,0.2796
S4,446.00,2047.00,1,0.2796
S4,2101.00,2047.00,1,0.2796
S4,888.00,2047.00,1,0.2796
S4,794.00,2047.00,1,0.2796
S4,746.00,2047.00,1,0.2796
S4,2081.00,2047.00,1,0.2795
S4,948.00,2047.00,1,0.2795
S4,848.00,2047.00,1,0.2795
S4,964.00,2047.00,1,0.2795
S4,698.00,2047.00,1,0.2795
S4,824.00,2047.00,1,0.2794
S4,458.00,2047.00,1,0.2794
S4,174.00,2047.00,1,0.2794
S4,534.00,2047.00,1,0.2794
S4,806.00,2047.00,1,0.2794
S4,660.00,2047.00,1,0.2794
S4,310.00,2047.00,1,0.2793
S4,186.00,2047.00,1,0.2793
S4,324.00,2047.00,1,0.2793
S4,606.00,2047.00,1,0.2793
S4,940.00,2047.00,1,0.2793
S4,140.00,2047.00,1,0.2793
S4,672.00,2047.00,1,0.2793
S4,1042.00,2047.00,1,0.2792
S4,934.00,2047.00,1,0.2792
S4,1082.00,2047.00,1,0.2792
S4,268.00,2047.00,1,0.2791
S4,354.00,2047.00,1,0.2791
S4,650.00,2047.00,1,0.2791
S4,242.00,2047.00,1,0.2791
S4,1236.00,2047.00,1,0.2790
S4,546.00,2047.00,1,0.2790
S4,776.00,2047.00,1,0.2790
S4,860.00,2047.00,1,0.2790
S4,2114.00,1884.00,1,0.2789
S4,286.00,2047.00,1,0.2789
S4,472.00,2047.00,1,0.2789
S4,914.00,2047.00,1,0.2789
S4,1000.00,2047.00,1,0.2789
S4,1286.00,2047.00,1,0.2789
S4,622.00,2047.00,1,0.2788
S4,1216.00,2047.00,1,0.2788
S4,574.00,2047.00,1,0.2788
S4,212.00,2047.00,1,0.2788
S4,788.00,2047.00,1,0.2787
S4,230.00,2047.00,1,0.2787
S4,580.00,2047.00,1,0.2787
S4,880.00,2047.00,1,0.2787
S4,486.00,2047.00,1,0.2786
S4,258.00,2047.00,1,0.2786
S4,1864.00,2047.00,1,0.2786
S4,830.00,2047.00,1,0.2786
S4,1120.00,2047.00,1,0.2786
S4,1054.00,2047.00,1,0.2785
S4,452.00,2047.00,1,0.2785
S4,400.00,2047.00,1,0.2785
S4,1168.00,2047.00,1,0.2785
S4,1032.00,2047.00,1,0.2784
S4,1874.00,2047.00,1,0.2784
S4,368.00,2047.00,1,0.2784
S4,302.00,2047.00,1,0.2784
S4,338.00,2047.00,1,0.2783
S4,94.00,2047.00,1,0.2783
S4,640.00,2047.00,1,0.2782
S4,0.00,1663.00,1,0.2782
S4,0.00,511.00,1,0.2782
S4,0.00,895.00,1,0.2782
S4,478.00,2047.00,1,0.2782
S4,0.00,1279.00,1,0.2782
S4,148.00,2047.00,1,0.2781
S4,562.00,2047.00,1,0.2781
S4,114.00,2047.00,1,0.2781
S4,926.00,2047.00,1,0.2781
S4,248.00,2047.00,1,0.2780
S4,276.00,2047.00,1,0.2779
S4,1884.00,2047.00,1,0.2779
S4,718.00,2047.00,1,0.2779
S4,100.00,2047.00,1,0.2778
S4,800.00,2047.00,1,0.2778
S4,2114.00,1902.00,1,0.2776
S4,78.00,2047.00,1,0.2774
S4,418.00,2047.00,1,0.2774
S4,598.00,2047.00,1,0.2773
S4,628.00,2047.00,1,0.2773
S4,390.00,2047.00,1,0.2773
S4,206.00,2047.00,1,0.2772
S4,1850.00,2047.00,1,0.2772
S4,166.00,2047.00,1,0.2772
S4,2114.00,1872.00,1,0.2771
S4,2114.00,1908.00,1,0.2771
S4,1858.00,2047.00,1,0.2770
S4,108.00,2047.00,1,0.2768
S4,1840.00,2047.00,1,0.2767
S4,84.00,2047.00,1,0.2767
S4,222.00,2047.00,1,0.2766
S4,430.00,2047.00,1,0.2766
S4,2107.00,2047.00,1,0.2764
S4,2114.00,1918.00,1,0.2763
S4,1943.00,2047.00,1,0.2762
S4,128.00,2047.00,1,0.2760
S4,518.00,2047.00,1,0.2758
S4,2114.00,1990.00,1,0.2754
S4,2114.00,1926.00,1,0.2753
S4,236.00,2047.00,1,0.2752
S4,1890.00,2047.00,1,0.2751
S4,134.00,2047.00,1,0.2751
S4,2114.00,1964.00,1,0.2751
S4,2114.00,1850.00,1,0.2745
S4,2114.00,2010.00,1,0.2744
S4,2114.00,2002.00,1,0.2744
S4,2114.00,1890.00,1,0.2742
S4,2114.00,1996.00,1,0.2739
S4,2114.00,1844.00,1,0.2735
S4,2114.00,1946.00,1,0.2734
S4,154.00,2047.00,1,0.2732
S4,72.00,2047.00,1,0.2732
S4,2114.00,1932.00,1,0.2731
S4,2114.00,1828.00,1,0.2730
S4,1896.00,2047.00,1,0.2730
S4,1927.00,2047.00,1,0.2729
S4,1905.00,2047.00,1,0.2729
S4,2114.00,1954.00,1,0.2728
S4,1921.00,2047.00,1,0.2727
S4,2114.00,1866.00,1,0.2726
S4,1915.00,2047.00,1,0.2725
S4,2114.00,1896.00,1,0.2724
S4,2114.00,1816.00,1,0.2723
S4,2114.00,1798.00,1,0.2722
S4,2114.00,1594.00,1,0.2717
S4,2114.00,1810.00,1,0.2715
S4,2114.00,1838.00,1,0.2714
S4,2114.00,1856.00,1,0.2714
S4,2114.00,694.00,1,0.2714
S4,2114.00,1878.00,1,0.2713
S4,2114.00,2022.00,1,0.2713
S4,2114.00,1792.00,1,0.2712
S4,2114.00,1978.00,1,0.2712
S4,2114.00,1496.00,1,0.2711
S4,1937.00,2047.00,1,0.2710
S4,2114.00,1710.00,1,0.2708
S4,2114.00,1720.00,1,0.2706
S4,160.00,2047.00,1,0.2705
S4,2114.00,1672.00,1,0.2703
S4,2114.00,1412.00,1,0.2702
S4,2114.00,1940.00,1,0.2702
S4,2114.00,872.00,1,0.2701
S4,2114.00,820.00,1,0.2700
S4,2114.00,1734.00,1,0.2699
S4,2114.00,1822.00,1,0.2699
S4,2114.00,1766.00,1,0.2699
S4,2114.00,2016.00,1,0.2699
S4,2114.00,686.00,1,0.2697
S4,2114.00,1970.00,1,0.2697
S4,2114.00,1546.00,1,0.2697
S4,2114.00,1758.00,1,0.2697
S4,2114.00,1786.00,1,0.2697
S4,2114.00,1700.00,1,0.2697
S4,2114.00,808.00,1,0.2696
S4,2114.00,1654.00,1,0.2696
S4,2114.00,1116.00,1,0.2696
S4,2114.00,1984.00,1,0.2696
S4,2114.00,1750.00,1,0.2695
S4,2114.00,836.00,1,0.2695
S4,2114.00,1804.00,1,0.2694
S4,2114.00,800.00,1,0.2694
S4,2114.00,1502.00,1,0.2693
S4,2114.00,1610.00,1,0.2692
S4,2114.00,1690.00,1,0.2691
S4,2114.00,1648.00,1,0.2690
S4,2114.00,1728.00,1,0.2690
S4,2114.00,2028.00,1,0.2687
S4,2114.00,1636.00,1,0.2687
S4,2114.00,826.00,1,0.2687
S4,2114.00,2034.00,1,0.2687
S4,2114.00,1334.00,1,0.2687
S4,2114.00,942.00,1,0.2687
S4,2114.00,1684.00,1,0.2687
S4,2114.00,1510.00,1,0.2687
S4,2114.00,1742.00,1,0.2687
S4,2114.00,1528.00,1,0.2685
S4,2114.00,120.00,1,0.2685
S4,2114.00,1310.00,1,0.2684
S4,2114.00,1452.00,1,0.2684
S4,2114.00,1476.00,1,0.2684
S4,2114.00,1554.00,1,0.2683
S4,2114.00,860.00,1,0.2682
S4,2114.00,794.00,1,0.2682
S4,2114.00,678.00,1,0.2682
S4,2114.00,936.00,1,0.2680
S4,2114.00,1622.00,1,0.2680
S4,2114.00,888.00,1,0.2678
S4,2114.00,1002.00,1,0.2678
S4,2114.00,1362.00,1,0.2678
S4,2114.00,1304.00,1,0.2678
S4,2114.00,1516.00,1,0.2677
S4,2114.00,1392.00,1,0.2677
S4,2114.00,1440.00,1,0.2677
S4,2114.00,132.00,1,0.2677
S4,2114.00,878.00,1,0.2677
S4,2114.00,282.00,1,0.2676
S4,2114.00,954.00,1,0.2676
S4,2114.00,214.00,1,0.2676
S4,2114.00,1490.00,1,0.2675
S4,2114.00,1142.00,1,0.2675
S4,2114.00,242.00,1,0.2674
S7,0.00,2114.00,0,0.4336
S7,0.00,0.00,0,0.4137
S7,2047.00,0.00,0,0.4022
S7,2047.00,2114.00,0,0.3971
S7,0.00,1279.00,0,0.3909
S7,0.00,895.00,0,0.3854
S7,0.00,511.00,0,0.3845
S7,0.00,2047.00,0,0.3814
S7,0.00,1536.00,0,0.3770
S7,768.00,2114.00,0,0.3747
S7,1536.00,2114.00,0,0.3747
S7,384.00,2114.00,0,0.3747
S7,1152.00,2114.00,0,0.3746
S7,0.00,1152.00,0,0.3702
S7,1536.00,0.00,0,0.3693
S7,0.00,384.00,0,0.3674
S7,1152.00,0.00,0,0.3667
S7,0.00,1603.00,0,0.3660
S7,0.00,768.00,0,0.3657
S7,1663.00,0.00,0,0.3646
S7,0.00,1663.00,0,0.3628
S7,2047.00,384.00,0,0.3608
S7,2047.00,768.00,0,0.3569
S7,2047.00,1536.00,0,0.3565
S7,895.00,0.00,0,0.3562
S7,384.00,0.00,0,0.3550
S7,1663.00,2114.00,0,0.3548
S7,511.00,2114.00,0,0.3548
S7,895.00,2114.00,0,0.3548
S7,768.00,0.00,0,0.3548
S7,1279.00,2114.00,0,0.3548
S7,2047.00,1152.00,0,0.3542
S7,2047.00,1279.00,0,0.3531
S7,2047.00,895.00,0,0.3524
S7,1279.00,0.00,0,0.3501
S7,511.00,0.00,0,0.3499
S7,2047.00,2047.00,0,0.3495
S7,2047.00,511.00,0,0.3490
S7,0.00,1513.00,0,0.3438
S7,0.00,1591.00,0,0.3429
S7,0.00,1263.00,0,0.3427
S7,0.00,1255.00,0,0.3425
S7,0.00,1363.00,0,0.3415
S7,0.00,1523.00,0,0.3413
S7,0.00,1551.00,0,0.3409
S7,0.00,1583.00,0,0.3408
S7,0.00,1325.00,0,0.3404
S7,0.00,1271.00,0,0.3403
S7,0.00,1575.00,0,0.3403
S7,0.00,1337.00,0,0.3402
S7,0.00,1597.00,0,0.3401
S7,0.00,1373.00,0,0.3397
S7,0.00,1315.00,0,0.3395
S7,0.00,1307.00,0,0.3393
S7,0.00,1505.00,0,0.3393
S7,0.00,1301.00,0,0.3392
S7,0.00,1635.00,0,0.3392
S7,0.00,1543.00,0,0.3390
S7,0.00,1223.00,0,0.3390
S7,0.00,1619.00,0,0.3390
S7,0.00,1627.00,0,0.3386
S7,0.00,1211.00,0,0.3386
S7,0.00,1529.00,0,0.3384
S7,0.00,713.00,0,0.3380
S7,0.00,1285.00,0,0.3379
S7,0.00,1291.00,0,0.3379
S7,0.00,1239.00,0,0.3379
S7,0.00,1609.00,0,0.3378
S7,2047.00,1663.00,0,0.3377
S7,0.00,1331.00,0,0.3377
S7,0.00,1557.00,0,0.3375
S7,0.00,1201.00,0,0.3374
S7,0.00,1569.00,0,0.3372
S7,0.00,573.00,0,0.3370
S7,0.00,1647.00,0,0.3369
S7,0.00,1379.00,0,0.3369
S7,0.00,1497.00,0,0.3369
S7,0.00,949.00,0,0.3369
S7,0.00,903.00,0,0.3368
S7,0.00,643.00,0,0.3367
S7,0.00,1345.00,0,0.3367
S7,0.00,1641.00,0,0.3366
S7,0.00,9.00,0,0.3360
S7,0.00,655.00,0,0.3357
S7,0.00,1563.00,0,0.3355
S7,0.00,1417.00,0,0.3353
S7,0.00,391.00,0,0.3353
S7,0.00,2005.00,0,0.3352
S7,0.00,1079.00,0,0.3351
S7,0.00,1091.00,0,0.3350
S7,0.00,411.00,0,0.3350
S7,0.00,1195.00,0,0.3349
S7,0.00,1217.00,0,0.3348
S7,0.00,1757.00,0,0.3348
S7,0.00,417.00,0,0.3347
S7,0.00,1439.00,0,0.3346
S7,0.00,1353.00,0,0.3346
S7,0.00,1950.00,0,0.3345
S7,0.00,1463.00,0,0.3345
S7,0.00,23.00,0,0.3344
S7,0.00,595.00,0,0.3344
S7,0.00,721.00,0,0.3342
S7,0.00,435.00,0,0.3342
S7,0.00,403.00,0,0.3342
S7,0.00,735.00,0,0.3342
S7,0.00,1423.00,0,0.3342
S7,0.00,619.00,0,0.3341
S7,0.00,1067.00,0,0.3341
S7,0.00,965.00,0,0.3340
S7,0.00,1023.00,0,0.3340
S7,0.00,995.00,0,0.3340
S7,0.00,1121.00,0,0.3339
S7,0.00,1876.00,0,0.3338
S7,0.00,1189.00,0,0.3338
S7,0.00,929.00,0,0.3337
S7,0.00,1181.00,0,0.3337
S7,0.00,1059.00,0,0.3337
S7,0.00,29.00,0,0.3336
S7,0.00,743.00,0,0.3335
S7,0.00,1385.00,0,0.3334
S7,0.00,1249.00,0,0.3334
S7,0.00,1867.00,0,0.3334
S7,0.00,1159.00,0,0.3334
S7,0.00,1231.00,0,0.3334
S7,0.00,1097.00,0,0.3333
S7,0.00,649.00,0,0.3333
S7,0.00,989.00,0,0.3333
S7,0.00,563.00,0,0.3333
S7,0.00,589.00,0,0.3333
S7,0.00,1921.00,0,0.3332
S7,0.00,1035.00,0,0.3332
S7,0.00,1483.00,0,0.3331
S7,0.00,1885.00,0,0.3331
S7,0.00,1788.00,0,0.3330
S7,0.00,1127.00,0,0.3330
S7,0.00,397.00,0,0.3329
S7,0.00,625.00,0,0.3329
S7,0.00,1477.00,0,0.3328
S7,0.00,303.00,0,0.3328
S7,0.00,631.00,0,0.3328
S7,0.00,1113.00,0,0.3328
S7,0.00,49.00,0,0.3327
S7,0.00,661.00,0,0.3327
S7,0.00,1145.00,0,0.3327
S7,0.00,1137.00,0,0.3326
S7,0.00,1777.00,0,0.3326
S7,0.00,365.00,0,0.3326
S7,0.00,1433.00,0,0.3325
S7,0.00,1015.00,0,0.3325
S7,0.00,885.00,0,0.3325
S7,0.00,667.00,0,0.3324
S7,0.00,861.00,0,0.3323
S7,0.00,557.00,0,0.3322
S7,0.00,2040.00,0,0.3321
S7,2047.00,1603.00,0,0.3321
S7,0.00,637.00,0,0.3321
S7,0.00,845.00,0,0.3321
S7,0.00,1169.00,0,0.3321
S7,0.00,1401.00,0,0.3320
S7,0.00,981.00,0,0.3320
S7,0.00,1811.00,0,0.3319
S7,0.00,1909.00,0,0.3319
S7,0.00,1105.00,0,0.3319
S7,0.00,1902.00,0,0.3319
S7,0.00,1844.00,0,0.3319
S7,0.00,41.00,0,0.3318
S7,0.00,1763.00,0,0.3318
S7,0.00,613.00,0,0.3318
S7,0.00,1832.00,0,0.3317
S7,0.00,875.00,0,0.3317
S7,0.00,1731.00,0,0.3317
S7,0.00,959.00,0,0.3316
S7,0.00,1958.00,0,0.3316
S7,0.00,729.00,0,0.3315
S7,0.00,783.00,0,0.3314
S7,0.00,539.00,0,0.3314
S7,0.00,973.00,0,0.3314
S7,0.00,601.00,0,0.3313
S7,0.00,1469.00,0,0.3313
S7,0.00,867.00,0,0.3313
S7,0.00,487.00,0,0.3313
S7,0.00,1891.00,0,0.3313
S7,0.00,699.00,0,0.3312
S7,0.00,1817.00,0,0.3312
S7,0.00,1451.00,0,0.3312
S7,0.00,1045.00,0,0.3312
S7,0.00,425.00,0,0.3312
S7,0.00,1457.00,0,0.3311
S7,0.00,1690.00,0,0.3310
S7,0.00,579.00,0,0.3310
S7,0.00,679.00,0,0.3310
S7,0.00,373.00,0,0.3310
S7,0.00,2032.00,0,0.3309
S7,0.00,1719.00,0,0.3308
S7,0.00,1794.00,0,0.3308
S7,0.00,2018.00,0,0.3308
S7,0.00,1073.00,0,0.3308
S7,0.00,1824.00,0,0.3307
S7,0.00,17.00,0,0.3307
S7,0.00,2026.00,0,0.3305
S7,0.00,673.00,0,0.3305
S7,0.00,1746.00,0,0.3305
S7,0.00,1859.00,0,0.3305
S7,0.00,1710.00,0,0.3304
S7,0.00,1053.00,0,0.3304
S7,0.00,531.00,0,0.3304
S7,0.00,1838.00,0,0.3303
S7,0.00,545.00,0,0.3303
S7,0.00,1653.00,0,0.3303
S7,0.00,1085.00,0,0.3303
S7,0.00,1491.00,0,0.3302
S7,0.00,1407.00,0,0.3302
S7,384.00,895.00,0,0.3302
S7,768.00,511.00,0,0.3302
S7,0.00,835.00,0,0.3302
S7,0.00,1701.00,0,0.3301
S7,0.00,455.00,0,0.3301
S7,0.00,475.00,0,0.3300
S7,0.00,1801.00,0,0.3300
S7,0.00,795.00,0,0.3300
S7,0.00,685.00,0,0.3299
S7,0.00,1995.00,0,0.3298
S7,0.00,275.00,0,0.3298
S7,0.00,1964.00,0,0.3297
S7,0.00,441.00,0,0.3297
S7,0.00,2012.00,0,0.3296
S7,0.00,913.00,0,0.3296
S7,0.00,1930.00,0,0.3296
S7,0.00,1029.00,0,0.3296
S7,0.00,1391.00,0,0.3294
S7,0.00,35.00,0,0.3294
S7,0.00,853.00,0,0.3293
S7,0.00,1971.00,0,0.3293
S7,0.00,937.00,0,0.3292
S7,0.00,503.00,0,0.3292
S7,0.00,493.00,0,0.3292
S7,0.00,1009.00,0,0.3292
S7,0.00,943.00,0,0.3291
S7,0.00,1445.00,0,0.3291
S7,0.00,1001.00,0,0.3290
S7,0.00,1940.00,0,0.3289
S7,0.00,235.00,0,0.3289
S7,0.00,819.00,0,0.3289
S7,0.00,293.00,0,0.3289
S7,0.00,447.00,0,0.3288
S7,0.00,789.00,0,0.3288
S7,0.00,1982.00,0,0.3288
S7,0.00,1684.00,0,0.3287
S7,0.00,67.00,0,0.3286
S7,0.00,1915.00,0,0.3286
S7,0.00,1725.00,0,0.3285
S7,0.00,283.00,0,0.3285
S7,0.00,753.00,0,0.3284
S7,0.00,919.00,0,0.3284
S7,0.00,481.00,0,0.3284
S7,0.00,693.00,0,0.3283
S7,0.00,1989.00,0,0.3283
S7,0.00,57.00,0,0.3282
S7,768.00,1279.00,0,0.3282
S7,0.00,469.00,0,0.3282
S7,0.00,1769.00,0,0.3281
S7,0.00,1674.00,0,0.3281
S7,0.00,139.00,0,0.3281
S7,0.00,607.00,0,0.3280
S7,384.00,511.00,0,0.3280
S7,0.00,1850.00,0,0.3278
S7,0.00,357.00,0,0.3277
S7,0.00,809.00,0,0.3276
S7,0.00,523.00,0,0.3275
S7,1536.00,511.00,0,0.3275
S7,0.00,461.00,0,0.3274
S7,0.00,551.00,0,0.3273
S7,0.00,263.00,0,0.3272
S7,0.00,1738.00,0,0.3272
S7,0.00,171.00,0,0.3272
S7,0.00,109.00,0,0.3269
S7,0.00,707.00,0,0.3268
S7,0.00,133.00,0,0.3268
S7,0.00,203.00,0,0.3268
S7,0.00,803.00,0,0.3268
S7,0.00,73.00,0,0.3268
S7,0.00,1175.00,0,0.3266
S7,0.00,335.00,0,0.3265
S7,0.00,319.00,0,0.3265
S7,0.00,825.00,0,0.3260
S7,1536.00,2047.00,0,0.3259
S7,1152.00,1279.00,0,0.3258
S7,0.00,245.00,0,0.3257
S7,0.00,775.00,0,0.3256
S7,0.00,81.00,0,0.3255
S7,0.00,147.00,0,0.3254
S7,384.00,2047.00,0,0.3253
S7,0.00,517.00,0,0.3253
S7,0.00,313.00,0,0.3252
S7,0.00,225.00,0,0.3252
S7,0.00,155.00,0,0.3252
S7,0.00,257.00,0,0.3251
S7,0.00,349.00,0,0.3250
S7,0.00,197.00,0,0.3249
S7,0.00,179.00,0,0.3247
S7,0.00,341.00,0,0.3246
S7,0.00,121.00,0,0.3244
S7,0.00,187.00,0,0.3243
S7,768.00,895.00,0,0.3242
S7,1152.00,511.00,0,0.3242
S7,0.00,761.00,0,0.3241
S7,1536.00,1279.00,0,0.3240
S7,0.00,103.00,0,0.3239
S7,1536.00,895.00,0,0.3238
S7,0.00,269.00,0,0.3237
S7,384.00,1279.00,0,0.3231
S7,1152.00,2047.00,0,0.3230
S7,0.00,213.00,0,0.3229
S7,0.00,329.00,0,0.3227
S7,0.00,163.00,0,0.3226
S7,1152.00,895.00,0,0.3223
S7,0.00,2108.00,0,0.3222
S7,0.00,91.00,0,0.3221
S7,768.00,2047.00,0,0.3215
S7,0.00,251.00,0,0.3215
S7,0.00,127.00,0,0.3214
S7,0.00,2054.00,0,0.3210
S7,0.00,2102.00,0,0.3205
S7,0.00,2062.00,0,0.3205
S7,0.00,2086.00,0,0.3205
S7,0.00,2094.00,0,0.3205
S7,0.00,2070.00,0,0.3205
S7,0.00,2078.00,0,0.3205
S7,0.00,97.00,0,0.3202
S7,0.00,219.00,0,0.3201
S7,0.00,115.00,0,0.3192
S7,1740.00,0.00,0,0.3189
S7,1730.00,0.00,0,0.3187
S7,1187.00,0.00,0,0.3186
S7,1503.00,0.00,0,0.3186
S7,1528.00,0.00,0,0.3186
S7,1639.00,0.00,0,0.3185
S7,1542.00,0.00,0,0.3184
S7,1238.00,0.00,0,0.3184
S7,1573.00,0.00,0,0.3182
S7,1632.00,0.00,0,0.3182
S7,1521.00,0.00,0,0.3182
S7,1473.00,0.00,0,0.3182
S7,1585.00,0.00,0,0.3182
S7,1722.00,0.00,0,0.3182
S7,1490.00,0.00,0,0.3182
S7,1497.00,0.00,0,0.3181
S7,1626.00,0.00,0,0.3181
S7,1450.00,0.00,0,0.3180
S7,1230.00,0.00,0,0.3179
S7,1677.00,0.00,0,0.3179
S7,1510.00,0.00,0,0.3178
S7,1602.00,0.00,0,0.3178
S7,1444.00,0.00,0,0.3178
S7,1563.00,0.00,0,0.3177
S7,1461.00,0.00,0,0.3177
S7,1410.00,0.00,0,0.3177
S7,1483.00,0.00,0,0.3177
S7,1419.00,0.00,0,0.3177
S7,1654.00,0.00,0,0.3177
S7,1146.00,0.00,0,0.3175
S7,1610.00,0.00,0,0.3175
S7,1438.00,0.00,0,0.3175
S7,6.00,2114.00,0,0.3175
S7,1432.00,0.00,0,0.3175
S7,1579.00,0.00,0,0.3174
S7,1176.00,0.00,0,0.3174
S7,1402.00,0.00,0,0.3174
S7,1158.00,0.00,0,0.3174
S7,1820.00,0.00,0,0.3173
S7,1556.00,0.00,0,0.3173
S7,1646.00,0.00,0,0.3173
S7,1167.00,0.00,0,0.3173
S7,1425.00,0.00,0,0.3173
S7,1671.00,0.00,0,0.3172
S7,1748.00,0.00,0,0.3172
S7,1593.00,0.00,0,0.3172
S7,1896.00,0.00,0,0.3172
S7,1221.00,0.00,0,0.3172
S7,1618.00,0.00,0,0.3169
S7,1135.00,0.00,0,0.3169
S7,1467.00,0.00,0,0.3168
S7,1395.00,0.00,0,0.3168
S7,1760.00,0.00,0,0.3168
S7,1754.00,0.00,0,0.3167
S7,1542.00,2114.00,0,0.3167
S7,390.00,2114.00,0,0.3167
S7,774.00,2114.00,0,0.3167
S7,1158.00,2114.00,0,0.3167
S7,1122.00,0.00,0,0.3166
S7,1549.00,0.00,0,0.3165
S7,1714.00,0.00,0,0.3163
S7,2040.00,2114.00,0,0.3163
S7,1381.00,0.00,0,0.3163
S7,1128.00,0.00,0,0.3162
S7,504.00,2114.00,0,0.3160
S7,1656.00,2114.00,0,0.3160
S7,888.00,2114.00,0,0.3160
S7,1272.00,2114.00,0,0.3160
S7,1880.00,0.00,0,0.3160
S7,2047.00,0.00,1,0.3594
S7,0.00,2114.00,1,0.3467
S7,2047.00,2114.00,1,0.3465
S7,2047.00,384.00,1,0.3208
S7,2047.00,768.00,1,0.3179
S7,2047.00,1536.00,1,0.3176
S7,2047.00,1152.00,1,0.3159
S7,2047.00,1279.00,1,0.3131
S7,2047.00,895.00,1,0.3125
S7,2047.00,511.00,1,0.3096
S7,1663.00,0.00,1,0.3091
S7,0.00,0.00,1,0.3072
